id,date,energyreal_wac_sum_consumed,energyreal_wac_sum_produced,current_ac_sum,powerreal_p_sum,reference,voltage_ac_phase_average
2204474,"['Mar', '24', '2022', '00:00:00']",25761300.0,237521.0,26.2693,1865.51,comfenalco1-meter,127.066
2186164,"['Mar', '23', '2022', '00:00:00']",25627100.0,237327.0,70.0821,8219.84,comfenalco1-meter,129.93
2186165,"['Mar', '23', '2022', '00:00:00']",2228780.0,9935940.0,4.85912,329.242,takurika1-meter,124.138
2186166,"['Mar', '23', '2022', '00:00:00']",11322700.0,15556.0,36.1402,4435.06,edlv-meter,127.211
2186167,"['Mar', '23', '2022', '00:00:00']",25627100.0,237327.0,68.782,8044.7,comfenalco1-meter,129.911
2186168,"['Mar', '23', '2022', '00:00:00']",2228780.0,9935940.0,4.8647,330.427,takurika1-meter,124.13
2186169,"['Mar', '23', '2022', '00:00:00']",25627100.0,237327.0,68.8406,8037.01,comfenalco1-meter,129.584
2186170,"['Mar', '23', '2022', '00:00:00']",2228780.0,9935940.0,4.8582,329.207,takurika1-meter,124.057
2186171,"['Mar', '23', '2022', '00:00:00']",25627100.0,237327.0,68.4509,8006.69,comfenalco1-meter,129.787
2186172,"['Mar', '23', '2022', '00:00:00']",2228780.0,9935940.0,4.86298,329.362,takurika1-meter,124.091
2186173,"['Mar', '23', '2022', '00:00:00']",25627100.0,237327.0,68.0744,7957.83,comfenalco1-meter,130.063
2168384,"['Mar', '22', '2022', '00:00:00']",25474000.0,237121.0,39.8611,4206.47,comfenalco1-meter,128.84
2168385,"['Mar', '22', '2022', '00:00:00']",2224110.0,9858590.0,5.55152,471.535,takurika1-meter,126.163
2168386,"['Mar', '22', '2022', '00:00:00']",11260700.0,15407.0,35.6311,4362.01,edlv-meter,126.948
2168387,"['Mar', '22', '2022', '00:00:00']",25474000.0,237121.0,39.8669,4206.23,comfenalco1-meter,128.723
2168388,"['Mar', '22', '2022', '00:00:00']",2224110.0,9858590.0,5.55094,471.349,takurika1-meter,126.087
2168389,"['Mar', '22', '2022', '00:00:00']",25474000.0,237121.0,39.8478,4209.52,comfenalco1-meter,128.927
2168390,"['Mar', '22', '2022', '00:00:00']",2224110.0,9858590.0,5.55219,471.924,takurika1-meter,126.218
2168391,"['Mar', '22', '2022', '00:00:00']",25474000.0,237121.0,71.0413,7003.21,comfenalco1-meter,128.881
2168392,"['Mar', '22', '2022', '00:00:00']",2224110.0,9858590.0,5.55392,472.285,takurika1-meter,126.249
2168393,"['Mar', '22', '2022', '00:00:00']",25474000.0,237121.0,56.4575,6162.44,comfenalco1-meter,128.936
2150288,"['Mar', '21', '2022', '00:00:00']",2218480.0,9771560.0,5.52753,467.652,takurika1-meter,125.203
2150289,"['Mar', '21', '2022', '00:00:00']",25353400.0,236793.0,98.1515,11862.0,comfenalco1-meter,127.655
2150290,"['Mar', '21', '2022', '00:00:00']",11168700.0,15208.0,48.2526,5902.84,edlv-meter,126.012
2150291,"['Mar', '21', '2022', '00:00:00']",2218480.0,9771560.0,5.53886,469.385,takurika1-meter,125.343
2150292,"['Mar', '21', '2022', '00:00:00']",25353400.0,236793.0,97.7766,11815.5,comfenalco1-meter,127.772
2150293,"['Mar', '21', '2022', '00:00:00']",2218480.0,9771560.0,5.53308,468.177,takurika1-meter,125.217
2150294,"['Mar', '21', '2022', '00:00:00']",25353400.0,236793.0,96.6996,11691.9,comfenalco1-meter,127.728
2150295,"['Mar', '21', '2022', '00:00:00']",2218480.0,9771560.0,5.5303,468.513,takurika1-meter,125.229
2150296,"['Mar', '21', '2022', '00:00:00']",25353400.0,236793.0,96.7805,11699.1,comfenalco1-meter,127.791
2150297,"['Mar', '21', '2022', '00:00:00']",2218480.0,9771560.0,5.52724,468.027,takurika1-meter,125.256
2132264,"['Mar', '20', '2022', '00:00:00']",25248400.0,236580.0,26.731,2153.48,comfenalco1-meter,133.403
2132265,"['Mar', '20', '2022', '00:00:00']",11077400.0,15038.0,72.8659,8619.57,edlv-meter,126.13
2132266,"['Mar', '20', '2022', '00:00:00']",2188740.0,9720380.0,5.1669,450.562,takurika1-meter,125.64
2132267,"['Mar', '20', '2022', '00:00:00']",25248400.0,236580.0,26.7476,2155.46,comfenalco1-meter,133.384
2132268,"['Mar', '20', '2022', '00:00:00']",2188740.0,9720380.0,5.16253,450.263,takurika1-meter,125.766
2132269,"['Mar', '20', '2022', '00:00:00']",25248400.0,236580.0,26.7504,2153.15,comfenalco1-meter,133.632
2132270,"['Mar', '20', '2022', '00:00:00']",2188740.0,9720380.0,5.15829,450.922,takurika1-meter,125.903
2132271,"['Mar', '20', '2022', '00:00:00']",25248400.0,236580.0,37.7633,4012.0,comfenalco1-meter,133.173
2132272,"['Mar', '20', '2022', '00:00:00']",2188740.0,9720380.0,5.16233,450.538,takurika1-meter,125.708
2132273,"['Mar', '20', '2022', '00:00:00']",25248400.0,236580.0,38.3699,4132.18,comfenalco1-meter,133.508
2114043,"['Mar', '19', '2022', '00:00:00']",10972900.0,14929.0,68.0632,8037.28,edlv-meter,126.384
2114044,"['Mar', '19', '2022', '00:00:00']",2166150.0,9683290.0,28.2839,3040.7,takurika1-meter,124.133
2114045,"['Mar', '19', '2022', '00:00:00']",25175600.0,236404.0,39.181,4064.36,comfenalco1-meter,126.585
2114046,"['Mar', '19', '2022', '00:00:00']",2166150.0,9683290.0,27.7755,2992.63,takurika1-meter,124.376
2114047,"['Mar', '19', '2022', '00:00:00']",25175600.0,236404.0,39.4223,4104.86,comfenalco1-meter,126.786
2114048,"['Mar', '19', '2022', '00:00:00']",2166150.0,9683290.0,28.1381,3027.61,takurika1-meter,124.225
2114049,"['Mar', '19', '2022', '00:00:00']",25175600.0,236404.0,39.1566,4060.29,comfenalco1-meter,126.592
2114050,"['Mar', '19', '2022', '00:00:00']",2166150.0,9683290.0,28.4262,3061.01,takurika1-meter,124.344
2114051,"['Mar', '19', '2022', '00:00:00']",25175600.0,236404.0,40.1079,4201.83,comfenalco1-meter,126.75
2114052,"['Mar', '19', '2022', '00:00:00']",2166150.0,9683290.0,43.1726,4582.39,takurika1-meter,123.958
2095506,"['Mar', '18', '2022', '00:00:00']",25037400.0,236232.0,56.0685,5963.01,comfenalco1-meter,127.216
2095507,"['Mar', '18', '2022', '00:00:00']",2143000.0,9602740.0,4.77251,329.775,takurika1-meter,124.761
2095508,"['Mar', '18', '2022', '00:00:00']",10869100.0,14804.0,47.1788,5417.21,edlv-meter,127.179
2095509,"['Mar', '18', '2022', '00:00:00']",25037400.0,236232.0,56.0421,5939.91,comfenalco1-meter,127.084
2095510,"['Mar', '18', '2022', '00:00:00']",2143000.0,9602740.0,4.77835,330.092,takurika1-meter,124.693
2095511,"['Mar', '18', '2022', '00:00:00']",25037400.0,236232.0,55.9422,5937.73,comfenalco1-meter,127.05
2095512,"['Mar', '18', '2022', '00:00:00']",2143000.0,9602740.0,4.77799,329.875,takurika1-meter,124.66
2095513,"['Mar', '18', '2022', '00:00:00']",25037400.0,236232.0,56.1158,5952.12,comfenalco1-meter,127.227
2095514,"['Mar', '18', '2022', '00:00:00']",2143000.0,9602740.0,4.77908,330.027,takurika1-meter,124.763
2095515,"['Mar', '18', '2022', '00:00:00']",25037400.0,236232.0,39.4781,4026.8,comfenalco1-meter,127.071
2083012,"['Mar', '17', '2022', '00:00:00']",2138860.0,9521750.0,4.81597,329.883,takurika1-meter,124.558
2083013,"['Mar', '17', '2022', '00:00:00']",10798800.0,14648.0,35.7087,4364.21,edlv-meter,127.426
2083014,"['Mar', '17', '2022', '00:00:00']",2138860.0,9521750.0,4.81185,330.022,takurika1-meter,124.443
2083015,"['Mar', '17', '2022', '00:00:00']",2138860.0,9521750.0,4.80714,329.663,takurika1-meter,124.604
2083016,"['Mar', '17', '2022', '00:00:00']",2138860.0,9521750.0,4.80977,329.543,takurika1-meter,124.512
2083017,"['Mar', '17', '2022', '00:00:00']",2138860.0,9521750.0,4.81451,329.957,takurika1-meter,124.513
2083018,"['Mar', '17', '2022', '00:00:00']",2138860.0,9521750.0,4.81637,329.472,takurika1-meter,124.538
2083019,"['Mar', '17', '2022', '00:01:00']",2138860.0,9521750.0,4.81722,330.393,takurika1-meter,124.487
2083020,"['Mar', '17', '2022', '00:01:00']",10798800.0,14648.0,35.7821,4369.8,edlv-meter,127.257
2083021,"['Mar', '17', '2022', '00:01:00']",2138860.0,9521750.0,4.80983,329.488,takurika1-meter,124.552
2069791,"['Mar', '16', '2022', '00:00:00']",24700300.0,235988.0,53.2006,5649.93,comfenalco1-meter,128.093
2069792,"['Mar', '16', '2022', '00:00:00']",10739700.0,14341.0,30.1234,3607.68,edlv-meter,127.132
2069793,"['Mar', '16', '2022', '00:00:00']",2134960.0,9430110.0,4.84735,330.708,takurika1-meter,125.097
2069794,"['Mar', '16', '2022', '00:00:00']",24700300.0,235988.0,53.1177,5647.69,comfenalco1-meter,128.089
2069795,"['Mar', '16', '2022', '00:00:00']",2134960.0,9430110.0,4.84016,330.614,takurika1-meter,125.112
2069796,"['Mar', '16', '2022', '00:00:00']",24700300.0,235988.0,36.8563,3743.67,comfenalco1-meter,128.125
2069797,"['Mar', '16', '2022', '00:00:00']",2134960.0,9430110.0,4.83629,329.614,takurika1-meter,125.153
2069798,"['Mar', '16', '2022', '00:00:00']",24700300.0,235988.0,36.8609,3740.34,comfenalco1-meter,128.11
2069799,"['Mar', '16', '2022', '00:00:00']",2134960.0,9430110.0,4.84802,330.737,takurika1-meter,125.124
2069800,"['Mar', '16', '2022', '00:00:00']",24700300.0,235988.0,37.4318,3819.41,comfenalco1-meter,128.104
2051266,"['Mar', '15', '2022', '00:00:00']",2129720.0,9377190.0,4.73687,330.756,takurika1-meter,125.876
2051267,"['Mar', '15', '2022', '00:00:00']",24543400.0,235849.0,38.4285,3944.22,comfenalco1-meter,127.957
2051268,"['Mar', '15', '2022', '00:00:00']",10680500.0,14110.0,29.5615,3588.43,edlv-meter,127.551
2051269,"['Mar', '15', '2022', '00:00:00']",2129730.0,9377190.0,4.7351,330.395,takurika1-meter,125.989
2051270,"['Mar', '15', '2022', '00:00:00']",24543400.0,235849.0,38.4177,3944.63,comfenalco1-meter,128.032
2051271,"['Mar', '15', '2022', '00:00:00']",2129730.0,9377190.0,4.74102,330.782,takurika1-meter,125.912
2051272,"['Mar', '15', '2022', '00:00:00']",24543400.0,235849.0,37.9279,3875.09,comfenalco1-meter,128.015
2051273,"['Mar', '15', '2022', '00:00:00']",2129730.0,9377190.0,4.73845,330.913,takurika1-meter,125.902
2051274,"['Mar', '15', '2022', '00:00:00']",24543400.0,235849.0,37.8791,3869.09,comfenalco1-meter,127.979
2051275,"['Mar', '15', '2022', '00:00:00']",2129730.0,9377190.0,4.73803,330.405,takurika1-meter,125.894
2033278,"['Mar', '14', '2022', '00:00:00']",24382600.0,235658.0,39.4044,4064.29,comfenalco1-meter,129.671
2033279,"['Mar', '14', '2022', '00:00:00']",10619200.0,13846.0,30.6432,3755.75,edlv-meter,127.422
2033280,"['Mar', '14', '2022', '00:00:00']",2125660.0,9277670.0,4.83241,330.162,takurika1-meter,123.38
2033281,"['Mar', '14', '2022', '00:00:00']",24382600.0,235658.0,38.4728,3946.9,comfenalco1-meter,129.645
2033282,"['Mar', '14', '2022', '00:00:00']",2125660.0,9277670.0,4.83037,330.528,takurika1-meter,123.378
2033283,"['Mar', '14', '2022', '00:00:00']",24382600.0,235658.0,38.5517,3939.42,comfenalco1-meter,129.71
2033284,"['Mar', '14', '2022', '00:00:00']",2125660.0,9277670.0,4.82719,330.124,takurika1-meter,123.377
2033285,"['Mar', '14', '2022', '00:00:00']",24382600.0,235658.0,38.5436,3941.25,comfenalco1-meter,129.803
2033286,"['Mar', '14', '2022', '00:00:00']",2125660.0,9277670.0,4.83064,330.865,takurika1-meter,123.404
2033287,"['Mar', '14', '2022', '00:00:00']",24382600.0,235658.0,39.1205,4026.15,comfenalco1-meter,129.547
2014559,"['Mar', '13', '2022', '00:00:00']",24309700.0,235537.0,62.396,7078.44,comfenalco1-meter,130.025
2014560,"['Mar', '13', '2022', '00:00:00']",2121510.0,9204900.0,4.79841,329.667,takurika1-meter,124.942
2014561,"['Mar', '13', '2022', '00:00:00']",10565600.0,13828.0,35.13,4275.33,edlv-meter,126.864
2014562,"['Mar', '13', '2022', '00:00:00']",24309700.0,235537.0,63.7076,7260.69,comfenalco1-meter,130.039
2014563,"['Mar', '13', '2022', '00:00:00']",2121510.0,9204900.0,4.80246,330.145,takurika1-meter,124.936
2014564,"['Mar', '13', '2022', '00:00:00']",24309700.0,235537.0,63.8792,7285.37,comfenalco1-meter,129.988
2014565,"['Mar', '13', '2022', '00:00:00']",2121510.0,9204900.0,4.80441,329.341,takurika1-meter,124.892
2014566,"['Mar', '13', '2022', '00:00:00']",24309700.0,235537.0,66.2582,7606.55,comfenalco1-meter,130.025
2014567,"['Mar', '13', '2022', '00:00:00']",2121510.0,9204900.0,4.79727,329.081,takurika1-meter,124.948
2014568,"['Mar', '13', '2022', '00:00:00']",24309700.0,235537.0,66.4973,7618.69,comfenalco1-meter,130.014
2033278,"['Mar', '14', '2022', '00:00:00']",24382600.0,235658.0,39.4044,4064.29,comfenalco1-meter,129.671
2033279,"['Mar', '14', '2022', '00:00:00']",10619200.0,13846.0,30.6432,3755.75,edlv-meter,127.422
2033280,"['Mar', '14', '2022', '00:00:00']",2125660.0,9277670.0,4.83241,330.162,takurika1-meter,123.38
2033281,"['Mar', '14', '2022', '00:00:00']",24382600.0,235658.0,38.4728,3946.9,comfenalco1-meter,129.645
2033282,"['Mar', '14', '2022', '00:00:00']",2125660.0,9277670.0,4.83037,330.528,takurika1-meter,123.378
2033283,"['Mar', '14', '2022', '00:00:00']",24382600.0,235658.0,38.5517,3939.42,comfenalco1-meter,129.71
2033284,"['Mar', '14', '2022', '00:00:00']",2125660.0,9277670.0,4.82719,330.124,takurika1-meter,123.377
2033285,"['Mar', '14', '2022', '00:00:00']",24382600.0,235658.0,38.5436,3941.25,comfenalco1-meter,129.803
2033286,"['Mar', '14', '2022', '00:00:00']",2125660.0,9277670.0,4.83064,330.865,takurika1-meter,123.404
2033287,"['Mar', '14', '2022', '00:00:00']",24382600.0,235658.0,39.1205,4026.15,comfenalco1-meter,129.547
2014559,"['Mar', '13', '2022', '00:00:00']",24309700.0,235537.0,62.396,7078.44,comfenalco1-meter,130.025
2014560,"['Mar', '13', '2022', '00:00:00']",2121510.0,9204900.0,4.79841,329.667,takurika1-meter,124.942
2014561,"['Mar', '13', '2022', '00:00:00']",10565600.0,13828.0,35.13,4275.33,edlv-meter,126.864
2014562,"['Mar', '13', '2022', '00:00:00']",24309700.0,235537.0,63.7076,7260.69,comfenalco1-meter,130.039
2014563,"['Mar', '13', '2022', '00:00:00']",2121510.0,9204900.0,4.80246,330.145,takurika1-meter,124.936
2014564,"['Mar', '13', '2022', '00:00:00']",24309700.0,235537.0,63.8792,7285.37,comfenalco1-meter,129.988
2014565,"['Mar', '13', '2022', '00:00:00']",2121510.0,9204900.0,4.80441,329.341,takurika1-meter,124.892
2014566,"['Mar', '13', '2022', '00:00:00']",24309700.0,235537.0,66.2582,7606.55,comfenalco1-meter,130.025
2014567,"['Mar', '13', '2022', '00:00:00']",2121510.0,9204900.0,4.79727,329.081,takurika1-meter,124.948
2014568,"['Mar', '13', '2022', '00:00:00']",24309700.0,235537.0,66.4973,7618.69,comfenalco1-meter,130.014
2003259,"['Mar', '12', '2022', '07:58:00']",2094440.0,9183740.0,-22.2654,-2795.53,takurika1-meter,126.753
2003260,"['Mar', '12', '2022', '07:58:00']",24262900.0,235422.0,-4.28666,69.9887,comfenalco1-meter,125.242
2003261,"['Mar', '12', '2022', '07:58:00']",24262900.0,235422.0,-4.35349,41.7662,comfenalco1-meter,125.253
2003262,"['Mar', '12', '2022', '07:58:00']",2094440.0,9183740.0,-21.9284,-2755.89,takurika1-meter,126.877
2003263,"['Mar', '12', '2022', '07:58:00']",24262900.0,235422.0,-4.29228,62.9192,comfenalco1-meter,125.149
2003264,"['Mar', '12', '2022', '07:58:00']",2094440.0,9183740.0,-22.041,-2769.21,takurika1-meter,126.818
2003265,"['Mar', '12', '2022', '07:58:00']",10532500.0,13673.0,35.9778,3767.16,edlv-meter,125.409
2003266,"['Mar', '12', '2022', '07:58:00']",24262900.0,235422.0,-4.24844,30.6324,comfenalco1-meter,125.163
2003267,"['Mar', '12', '2022', '07:58:00']",2094440.0,9183740.0,-22.2617,-2795.38,takurika1-meter,126.77
2003268,"['Mar', '12', '2022', '07:58:00']",24262900.0,235422.0,-4.23006,19.6622,comfenalco1-meter,125.279
1990305,"['Mar', '11', '2022', '00:00:00']",24103800.0,235254.0,37.616,3808.94,comfenalco1-meter,129.109
1990306,"['Mar', '11', '2022', '00:00:00']",10437600.0,13486.0,30.8725,3732.54,edlv-meter,127.515
1990307,"['Mar', '11', '2022', '00:00:00']",2085820.0,9117710.0,4.78556,328.113,takurika1-meter,124.1
1990308,"['Mar', '11', '2022', '00:00:00']",24103900.0,235254.0,38.2711,3899.27,comfenalco1-meter,128.907
1990309,"['Mar', '11', '2022', '00:00:00']",2085830.0,9117710.0,4.78557,327.874,takurika1-meter,124.102
1990310,"['Mar', '11', '2022', '00:00:00']",24103900.0,235254.0,38.1096,3872.81,comfenalco1-meter,129.12
1990311,"['Mar', '11', '2022', '00:00:00']",2085830.0,9117710.0,4.78395,328.486,takurika1-meter,124.101
1990312,"['Mar', '11', '2022', '00:00:00']",24103900.0,235254.0,38.1032,3871.53,comfenalco1-meter,129.172
1990313,"['Mar', '11', '2022', '00:00:00']",2085830.0,9117710.0,4.78538,328.641,takurika1-meter,124.086
1990314,"['Mar', '11', '2022', '00:00:00']",24103900.0,235254.0,27.4227,2005.32,comfenalco1-meter,129.104
1972514,"['Mar', '10', '2022', '00:00:00']",2081910.0,9032710.0,4.83081,329.524,takurika1-meter,124.507
1972515,"['Mar', '10', '2022', '00:00:00']",23959500.0,235126.0,37.7401,3961.01,comfenalco1-meter,132.117
1972516,"['Mar', '10', '2022', '00:00:00']",10383400.0,13339.0,29.1742,3544.46,edlv-meter,127.566
1972517,"['Mar', '10', '2022', '00:00:00']",23959500.0,235126.0,37.1602,3865.71,comfenalco1-meter,132.047
1972518,"['Mar', '10', '2022', '00:00:00']",2081910.0,9032710.0,4.83033,329.258,takurika1-meter,124.425
1972519,"['Mar', '10', '2022', '00:00:00']",23959500.0,235126.0,37.1249,3865.29,comfenalco1-meter,132.33
1972520,"['Mar', '10', '2022', '00:00:00']",2081910.0,9032710.0,4.82946,329.862,takurika1-meter,124.585
1972521,"['Mar', '10', '2022', '00:00:00']",23959500.0,235126.0,53.0896,5782.19,comfenalco1-meter,132.193
1972522,"['Mar', '10', '2022', '00:00:00']",2081910.0,9032710.0,4.82804,329.456,takurika1-meter,124.578
1972523,"['Mar', '10', '2022', '00:00:00']",23959500.0,235126.0,53.3606,5812.74,comfenalco1-meter,132.126
1959914,"['Mar', '09', '2022', '00:00:00']",2074420.0,8957380.0,4.80865,330.701,takurika1-meter,125.612
1959915,"['Mar', '09', '2022', '00:00:00']",10324400.0,13015.0,31.6666,3857.13,edlv-meter,127.569
1959916,"['Mar', '09', '2022', '00:00:00']",2074430.0,8957380.0,4.81075,330.313,takurika1-meter,125.423
1959917,"['Mar', '09', '2022', '00:00:00']",2074430.0,8957380.0,4.80731,330.638,takurika1-meter,125.686
1959918,"['Mar', '09', '2022', '00:00:00']",2074430.0,8957380.0,4.80857,330.39,takurika1-meter,125.611
1959919,"['Mar', '09', '2022', '00:00:00']",2074430.0,8957380.0,4.8202,331.453,takurika1-meter,125.499
1959920,"['Mar', '09', '2022', '00:00:00']",2074430.0,8957380.0,4.80752,330.274,takurika1-meter,125.593
1959921,"['Mar', '09', '2022', '00:01:00']",10324400.0,13015.0,35.5108,4380.17,edlv-meter,127.64
1959922,"['Mar', '09', '2022', '00:01:00']",2074430.0,8957380.0,4.81147,331.298,takurika1-meter,125.605
1959923,"['Mar', '09', '2022', '00:01:00']",2074430.0,8957380.0,4.80557,330.236,takurika1-meter,125.58
1945957,"['Mar', '08', '2022', '00:00:01']",23602600.0,235000.0,36.8048,3814.6,comfenalco1-meter,133.061
1945958,"['Mar', '08', '2022', '00:00:01']",10266400.0,12670.0,28.2044,3429.39,edlv-meter,127.197
1945959,"['Mar', '08', '2022', '00:00:02']",2067140.0,8890480.0,5.13929,449.905,takurika1-meter,125.937
1945960,"['Mar', '08', '2022', '00:00:10']",23602700.0,235000.0,37.0303,3850.13,comfenalco1-meter,133.006
1945961,"['Mar', '08', '2022', '00:00:12']",2067150.0,8890480.0,5.14195,450.198,takurika1-meter,125.941
1945962,"['Mar', '08', '2022', '00:00:20']",23602700.0,235000.0,36.8876,3822.5,comfenalco1-meter,132.852
1945963,"['Mar', '08', '2022', '00:00:22']",2067150.0,8890480.0,5.143,450.072,takurika1-meter,125.955
1945964,"['Mar', '08', '2022', '00:00:30']",23602700.0,235000.0,36.8119,3815.69,comfenalco1-meter,133.052
1945965,"['Mar', '08', '2022', '00:00:32']",2067150.0,8890480.0,5.1423,450.215,takurika1-meter,125.902
1945966,"['Mar', '08', '2022', '00:00:40']",23602700.0,235000.0,36.2857,3740.01,comfenalco1-meter,133.008
1929306,"['Mar', '07', '2022', '00:00:03']",10186200.0,12554.0,34.302,4069.45,edlv-meter,125.168
1929307,"['Mar', '07', '2022', '00:00:03']",2049100.0,8849940.0,1.47156,55.7699,takurika1-meter,123.564
1929308,"['Mar', '07', '2022', '00:00:04']",23429100.0,234865.0,37.3047,3760.8,comfenalco1-meter,129.254
1929309,"['Mar', '07', '2022', '00:00:13']",2049100.0,8849940.0,1.47923,56.6085,takurika1-meter,123.729
1929310,"['Mar', '07', '2022', '00:00:14']",23429100.0,234865.0,37.1886,3770.18,comfenalco1-meter,129.406
1929311,"['Mar', '07', '2022', '00:00:23']",2049100.0,8849940.0,1.47494,56.0924,takurika1-meter,123.396
1929312,"['Mar', '07', '2022', '00:00:24']",23429100.0,234865.0,37.0735,3743.47,comfenalco1-meter,129.403
1929313,"['Mar', '07', '2022', '00:00:33']",2049100.0,8849940.0,1.46949,56.1709,takurika1-meter,123.539
1929314,"['Mar', '07', '2022', '00:00:34']",23429100.0,234865.0,37.185,3771.3,comfenalco1-meter,129.44
1929315,"['Mar', '07', '2022', '00:00:43']",2049100.0,8849940.0,1.47192,55.8864,takurika1-meter,123.477
1911337,"['Mar', '06', '2022', '00:00:03']",10133800.0,12537.0,35.2076,4154.9,edlv-meter,124.138
1911338,"['Mar', '06', '2022', '00:00:03']",1989950.0,8811900.0,22.4372,2420.49,takurika1-meter,124.566
1911339,"['Mar', '06', '2022', '00:00:04']",23380500.0,234832.0,40.316,4144.78,comfenalco1-meter,129.454
1911340,"['Mar', '06', '2022', '00:00:13']",1989950.0,8811900.0,22.425,2426.55,takurika1-meter,124.898
1911341,"['Mar', '06', '2022', '00:00:14']",23380600.0,234832.0,40.3693,4156.15,comfenalco1-meter,129.858
1911342,"['Mar', '06', '2022', '00:00:23']",1989950.0,8811900.0,22.425,2421.49,takurika1-meter,124.733
1911343,"['Mar', '06', '2022', '00:00:24']",23380600.0,234832.0,40.5123,4168.96,comfenalco1-meter,129.682
1911344,"['Mar', '06', '2022', '00:00:33']",1989950.0,8811900.0,22.4299,2420.53,takurika1-meter,124.668
1911345,"['Mar', '06', '2022', '00:00:34']",23380600.0,234832.0,40.0394,4091.65,comfenalco1-meter,129.628
1911346,"['Mar', '06', '2022', '00:00:43']",1989990.0,8811900.0,22.4534,2422.85,takurika1-meter,124.636
1892989,"['Mar', '05', '2022', '00:00:02']",10027500.0,12432.0,78.2272,9458.25,edlv-meter,125.433
1892990,"['Mar', '05', '2022', '00:00:02']",1982600.0,8751700.0,4.7295,330.943,takurika1-meter,126.204
1892991,"['Mar', '05', '2022', '00:00:04']",23320000.0,234762.0,40.7045,4244.23,comfenalco1-meter,127.931
1892992,"['Mar', '05', '2022', '00:00:12']",1982600.0,8751700.0,4.72368,331.001,takurika1-meter,126.325
1892993,"['Mar', '05', '2022', '00:00:13']",23320000.0,234762.0,40.2367,4186.97,comfenalco1-meter,128.101
1892994,"['Mar', '05', '2022', '00:00:22']",1982600.0,8751700.0,4.72899,330.462,takurika1-meter,126.133
1892995,"['Mar', '05', '2022', '00:00:23']",23320100.0,234762.0,39.1811,4000.49,comfenalco1-meter,128.042
1892996,"['Mar', '05', '2022', '00:00:33']",1982600.0,8751700.0,4.73143,330.832,takurika1-meter,126.137
1892997,"['Mar', '05', '2022', '00:00:33']",23320100.0,234762.0,39.4965,4057.96,comfenalco1-meter,128.016
1892998,"['Mar', '05', '2022', '00:00:43']",1982600.0,8751700.0,4.72919,331.35,takurika1-meter,126.119
1875668,"['Mar', '04', '2022', '00:00:02']",9961020.0,12271.0,35.5238,4270.52,edlv-meter,125.472
1875669,"['Mar', '04', '2022', '00:00:03']",1966170.0,8664370.0,4.89161,328.299,takurika1-meter,124.062
1875670,"['Mar', '04', '2022', '00:00:04']",23129900.0,234705.0,38.0722,3977.59,comfenalco1-meter,129.392
1875671,"['Mar', '04', '2022', '00:00:12']",1966170.0,8664370.0,4.88991,327.682,takurika1-meter,124.1
1875672,"['Mar', '04', '2022', '00:00:13']",23129900.0,234705.0,38.3026,4010.73,comfenalco1-meter,129.496
1875673,"['Mar', '04', '2022', '00:00:22']",1966170.0,8664370.0,4.89099,328.288,takurika1-meter,124.072
1875674,"['Mar', '04', '2022', '00:00:23']",23130000.0,234705.0,38.3978,4027.38,comfenalco1-meter,129.484
1875675,"['Mar', '04', '2022', '00:00:32']",1966170.0,8664370.0,4.88919,328.275,takurika1-meter,124.05
1875676,"['Mar', '04', '2022', '00:00:34']",23130000.0,234705.0,38.773,4073.46,comfenalco1-meter,129.441
1875677,"['Mar', '04', '2022', '00:00:42']",1966170.0,8664370.0,4.89773,329.168,takurika1-meter,124.072
1857526,"['Mar', '03', '2022', '00:00:02']",1962460.0,8563990.0,4.85532,327.95,takurika1-meter,123.432
1857527,"['Mar', '03', '2022', '00:00:03']",9902400.0,12025.0,34.7736,4164.8,edlv-meter,125.503
1857528,"['Mar', '03', '2022', '00:00:03']",22875500.0,234693.0,57.7728,6723.29,comfenalco1-meter,128.544
1857529,"['Mar', '03', '2022', '00:00:12']",1962470.0,8563990.0,4.86445,328.151,takurika1-meter,123.442
1857530,"['Mar', '03', '2022', '00:00:13']",22875500.0,234693.0,57.6977,6718.82,comfenalco1-meter,128.66
1857531,"['Mar', '03', '2022', '00:00:22']",1962470.0,8563990.0,4.85469,328.351,takurika1-meter,123.47
1857532,"['Mar', '03', '2022', '00:00:23']",22875600.0,234693.0,57.6695,6715.91,comfenalco1-meter,128.638
1857533,"['Mar', '03', '2022', '00:00:32']",1962470.0,8563990.0,4.85417,327.755,takurika1-meter,123.498
1857534,"['Mar', '03', '2022', '00:00:33']",22875600.0,234693.0,57.7541,6718.97,comfenalco1-meter,128.483
1857535,"['Mar', '03', '2022', '00:00:42']",1962470.0,8563990.0,4.8571,328.601,takurika1-meter,123.498
1840186,"['Mar', '02', '2022', '00:00:02']",1948280.0,8491130.0,10.5595,1052.06,takurika1-meter,123.317
1840187,"['Mar', '02', '2022', '00:00:03']",22620700.0,234689.0,39.0966,3980.95,comfenalco1-meter,128.379
1840188,"['Mar', '02', '2022', '00:00:12']",1948300.0,8491130.0,10.552,1051.48,takurika1-meter,123.355
1840189,"['Mar', '02', '2022', '00:00:13']",22620700.0,234689.0,38.4103,3880.3,comfenalco1-meter,128.449
1840190,"['Mar', '02', '2022', '00:00:22']",1948300.0,8491130.0,10.5586,1052.45,takurika1-meter,123.311
